Label,Degree,PageRank,Eigenvector Centrality
phyz,0,0.0,0.0
test-subject-1498,0,0.0,0.0
wim3tu,0,0.0,0.0
SeanPatrickBurgess,0,0.0,0.0
FrankSmith,0,0.0,0.0
bfe.shawn,0,0.0,0.0
AjarnSteve,0,0.0,0.0
dustand,0,0.0,0.0
robbyrobmusik,0,0.0,0.0
jsepeta,0,0.0,0.0
CarstenLegaard,0,0.0,0.0
macmansd,0,0.0,0.0
KenInCO,0,0.0,0.0
SamStratigeas,0,0.0,0.0
ChrisPuckett,0,0.0,0.0
jym326,0,0.0,0.0
teco2211,0,0.0,0.0
GuyBSerle,0,0.0,0.0
Michael Spencer,0,0.0,0.0
jeff.self,0,0.0,0.0
JoshuaSmith,0,0.0,0.0
cbordeman,0,0.0,0.0
whitecollarpilot,0,0.0,0.0
MaxWoolf,0,0.0,0.0
dagmarfraser,0,0.0,0.0
nathanl1192,0,0.0,0.0
el3ktro,0,0.0,0.0
MarkRichardson,0,0.0,0.0
ArthurThornton,0,0.0,0.0
GMan813,0,0.0,0.0
JesseDiaz,0,0.0,0.0
fdhealy4,0,0.0,0.0
Angelica9315255,1,8.114785345920482E-4,0.0
jonsulli1011,0,0.0,0.0
melonheadx13,0,0.0,0.0
byronbulb,0,0.0,0.0
ilikecheese,0,0.0,0.0
terriblemrt,0,0.0,0.0
David3,0,0.0,0.0
kamrul,0,0.0,0.0
coenenfrits,0,0.0,0.0
WrecluseBilda,0,0.0,0.0
Adell878,0,0.0,0.0
AndrewHerman,0,0.0,0.0
TotalTrainingKC,0,0.0,0.0
Michael4,0,0.0,0.0
mrfcobf,0,0.0,0.0
MacVette,0,0.0,0.0
carlk,0,0.0,0.0
petesapadin,0,0.0,0.0
becool579,0,0.0,0.0
JacobButler,0,0.0,0.0
lrb,0,0.0,0.0
coolmatt49,0,0.0,0.0
PeterHertzmann,0,0.0,0.0
jaffacake,0,0.0,0.0
BigsyNY,0,0.0,0.0
the_stebo,0,0.0,0.0
humann,0,0.0,0.0
MarjorieShields,0,0.0,0.0
kevstauss,0,0.0,0.0
davedigstech,0,0.0,0.0
Castilloj,0,0.0,0.0
levi,0,0.0,0.0
Pholium,0,0.0,0.0
donoshea,0,0.0,0.0
PBM,0,0.0,0.0
shawnrask,0,0.0,0.0
Jay Dunn,0,0.0,0.0
fishfarmer,0,0.0,0.0
mjparme,0,0.0,0.0
robert4,0,0.0,0.0
Biebs,0,0.0,0.0
rhtwilld,0,0.0,0.0
rafaels14,0,0.0,0.0
FrankBodenschatz,0,0.0,0.0
dakotalafflin,0,0.0,0.0
jsfarmer1,0,0.0,0.0
fdelapena72,0,0.0,0.0
CruiseControl,0,0.0,0.0
jimsyjones,0,0.0,0.0
jtz5,0,0.0,0.0
AreJay,0,0.0,0.0
prk60091,0,0.0,0.0
CoolMixer,0,0.0,0.0
sasharambles,0,0.0,0.0
neilbert,0,0.0,0.0
dlgtuaw,0,0.0,0.0
jen.piatek,0,0.0,0.0
se.harris4,0,0.0,0.0
Ð�Ð»ÐµÐºÑ�Ð°Ð½Ð´Ñ€Ð¦Ñ‹Ð±Ð°Ñ€Ñ‚,0,0.0,0.0
bevo.online,0,0.0,0.0
yamatchy001,0,0.0,0.0
dshanah,0,0.0,0.0
ChuckEmoth,0,0.0,0.0
ChristoJumbledUpIsOstrich,0,0.0,0.0
greg.gajewski,0,0.0,0.0
sack_in_the_box,0,0.0,0.0
PacoBell,0,0.0,0.0
ChrisNÃ¶lff,0,0.0,0.0
lindequehugo,0,0.0,0.0
evula,0,0.0,0.0
arcade16,0,0.0,0.0
m.zimmer,0,0.0,0.0
Grablet,0,0.0,0.0
tuscanidream,0,0.0,0.0
pearstairs,0,0.0,0.0
paraplegicemu,0,0.0,0.0
PaulFowler,0,0.0,0.0
imaginarynumber,0,0.0,0.0
CesarRamirez,0,0.0,0.0
robertmark,0,0.0,0.0
RyanNichols,0,0.0,0.0
pvused,0,0.0,0.0
johnc808,0,0.0,0.0
tim.enloe,0,0.0,0.0
montelongoalejandro,0,0.0,0.0
Chris13,0,0.0,0.0
inguatu1,3,8.114785345920482E-4,0.0
RobertBees,0,0.0,0.0
razielim,0,0.0,0.0
cohengal,0,0.0,0.0
sierra.oscar,0,0.0,0.0
dentalhelpnow,0,0.0,0.0
EdMcKell,0,0.0,0.0
BaronGreenback,0,0.0,0.0
esaruoho,0,0.0,0.0
iPhaze,0,0.0,0.0
flpnyc,0,0.0,0.0
luv2rip,0,0.0,0.0
TweetBulle,0,0.0,0.0
dymafi,0,0.0,0.0
MobisoftInfotech,0,0.0,0.0
mr.macedawg,0,0.0,0.0
richardwingfield,0,0.0,0.0
AndresGallo,0,0.0,0.0
jetpac,0,0.0,0.0
A.d.Peguero,0,0.0,0.0
JuanAnaya,0,0.0,0.0
sfmitch,0,0.0,0.0
Roshy,0,0.0,0.0
Aaron311,0,0.0,0.0
zmatek,0,0.0,0.0
sdorman514,0,0.0,0.0
m4,0,0.0,0.0
jim2,0,0.0,0.0
conordog89,0,0.0,0.0
WallaceArnold,0,0.0,0.0
kgelner,0,0.0,0.0
danwall07,0,0.0,0.0
Spikestrip,0,0.0,0.0
BenSThomas,0,0.0,0.0
kainen,0,0.0,0.0
weid,0,0.0,0.0
LLim,0,0.0,0.0
graydon,0,0.0,0.0
dunos,0,0.0,0.0
Umblagetti,0,0.0,0.0
tesfaye,0,0.0,0.0
JordanSanborn,0,0.0,0.0
Holly,0,0.0,0.0
LaRanaRene66,0,0.0,0.0
joseeguen,0,0.0,0.0
good_ol_c_rod,0,0.0,0.0
susunash,0,0.0,0.0
David6,0,0.0,0.0
steven.hatfield,1,8.114785345920482E-4,0.0
JanWillhaus,0,0.0,0.0
rickla,0,0.0,0.0
lukecallahan,0,0.0,0.0
BrettPollack,0,0.0,0.0
lwandrewo,0,0.0,0.0
midmichman105,0,0.0,0.0
Obvious_Ninja,0,0.0,0.0
daniel.zandian,0,0.0,0.0
kyoutohru7,0,0.0,0.0
MikeSmithwick,0,0.0,0.0
mike.cowley.332,0,0.0,0.0
ratsavage,0,0.0,0.0
larry r,0,0.0,0.0
DanR,0,0.0,0.0
Joseph V Russo MA/MBA,0,0.0,0.0
AweWyld,0,0.0,0.0
NickyRogers,0,0.0,0.0
Initial D,0,0.0,0.0
MuellerLex,0,0.0,0.0
jdorseydesign,0,0.0,0.0
travitude,0,0.0,0.0
vo1smc,0,0.0,0.0
Daformat,0,0.0,0.0
Connieo,0,0.0,0.0
wessejine,0,0.0,0.0
RobertBell,0,0.0,0.0
Christopher,0,0.0,0.0
JasonLazzara,0,0.0,0.0
DonPaul,0,0.0,0.0
Jason4,0,0.0,0.0
AJAllanson,0,0.0,0.0
bill1,1,8.114785345920482E-4,0.0
AndrewS,0,0.0,0.0
Creative_Guru,0,0.0,0.0
GregDawson,0,0.0,0.0
sulicadiz,0,0.0,0.0
werto,0,0.0,0.0
dgarcia,0,0.0,0.0
dxyz678,0,0.0,0.0
_funkyboy,0,0.0,0.0
MikeWard1701,0,0.0,0.0
latteine,0,0.0,0.0
BravoRomeo,0,0.0,0.0
SalvadorRudy,0,0.0,0.0
SterlingGraham,0,0.0,0.0
JohnS.Wilson,0,0.0,0.0
Sykobee,0,0.0,0.0
Blissmonkey,0,0.0,0.0
depr11259,0,0.0,0.0
rjflyn,0,0.0,0.0
GregPipkin,0,0.0,0.0
Mustermanfred,0,0.0,0.0
Poonannyman,1,8.114785345920482E-4,0.0
matiseek33,0,0.0,0.0
hprice,0,0.0,0.0
sir.marky,0,0.0,0.0
JenniferBrown,0,0.0,0.0
JonLawrence,0,0.0,0.0
sheetheadj,0,0.0,0.0
Kevin Winsness,0,0.0,0.0
88Impala,0,0.0,0.0
miguelmanalo,0,0.0,0.0
MatthewRogers,0,0.0,0.0
ThomasWolf,0,0.0,0.0
univac,0,0.0,0.0
Grogro,0,0.0,0.0
markpotts,0,0.0,0.0
nicholasdbrown,0,0.0,0.0
LimingTieu,0,0.0,0.0
John Tenny,0,0.0,0.0
Samuel,0,0.0,0.0
pmhparis,0,0.0,0.0
Dan,0,0.0,0.0
shambhavi108,0,0.0,0.0
Geoff Cheshire,0,0.0,0.0
BrianJenkinson,0,0.0,0.0
Thomas Meyers,0,0.0,0.0
SGVMeNaCe,0,0.0,0.0
Fred1,0,0.0,0.0
david_fabian,0,0.0,0.0
mb01915,0,0.0,0.0
JosephMoore,0,0.0,0.0
boilicious77,0,0.0,0.0
TimBrady,0,0.0,0.0
cap43,0,0.0,0.0
JeremyHofer,0,0.0,0.0
DavidL.Toliver,0,0.0,0.0
RogerRamshit,0,0.0,0.0
osama_khann,0,0.0,0.0
your display name,2,8.114785345920482E-4,0.0
RogWilco,0,0.0,0.0
RichardHuntington,0,0.0,0.0
MactechFreak,2,8.114785345920482E-4,0.0
infinitespecter,0,0.0,0.0
MichaelRenner,0,0.0,0.0
maclounge_eu,0,0.0,0.0
IKAROS,0,0.0,0.0
AdamRiggins1,0,0.0,0.0
KelleyShackelford,0,0.0,0.0
larry.morrell,0,0.0,0.0
VickiTruitt,0,0.0,0.0
JusticeB,0,0.0,0.0
njsalas,0,0.0,0.0
SerraAbraham,0,0.0,0.0
shoesmith81,0,0.0,0.0
LeifHansen,0,0.0,0.0
Robotech_Master,0,0.0,0.0
yheisler,1,8.114785345920482E-4,0.0
bedelman0731,0,0.0,0.0
petard,0,0.0,0.0
RichardGraham,0,0.0,0.0
MichaelHall,0,0.0,0.0
nosidam1,0,0.0,0.0
PatrickFoster,1,8.114785345920482E-4,0.0
ronart,0,0.0,0.0
OscarRTijerina,0,0.0,0.0
kellanc,0,0.0,0.0
aaron.mw,0,0.0,0.0
rich1,0,0.0,0.0
clcooper,0,0.0,0.0
andyratto,0,0.0,0.0
corruptag3nt,0,0.0,0.0
MarkRobinson,0,0.0,0.0
Klaus,0,0.0,0.0
KasperBirkKronborg,0,0.0,0.0
ChrisTimberlake,0,0.0,0.0
vaughnapple,0,0.0,0.0
kmac23va,0,0.0,0.0
obeythefist,0,0.0,0.0
gregory,0,0.0,0.0
Bill Posters,0,0.0,0.0
keysle,0,0.0,0.0
PublicFig,0,0.0,0.0
CharlesWardell,0,0.0,0.0
Marc_Mitchell,0,0.0,0.0
steve.treffynnon,0,0.0,0.0
maaizz,0,0.0,0.0
michaeljanich,0,0.0,0.0
sploo,0,0.0,0.0
bagpipehero,0,0.0,0.0
clomba9296,0,0.0,0.0
jessemontrose,0,0.0,0.0
StephenL.Irwin,0,0.0,0.0
TinFishApps,0,0.0,0.0
wockrassa,0,0.0,0.0
wdhaley,0,0.0,0.0
XanderWeaver,0,0.0,0.0
olli.will,0,0.0,0.0
smilerjg,0,0.0,0.0
maggix,0,0.0,0.0
zibri,0,0.0,0.0
bluez3,0,0.0,0.0
TristanVaughan,0,0.0,0.0
qunima1980,0,0.0,0.0
darus214,0,0.0,0.0
ArkadiuszMÅ‚ynarczyk,0,0.0,0.0
rodneyweston,0,0.0,0.0
BCA,0,0.0,0.0
MaplinCat,0,0.0,0.0
njkhere,0,0.0,0.0
anandgaitonde,0,0.0,0.0
pggcoding,0,0.0,0.0
mrmuiz,0,0.0,0.0
BesnikRrustemi,0,0.0,0.0
DOOT_on,0,0.0,0.0
isogrifo,0,0.0,0.0
London_atlas,0,0.0,0.0
asyoung95,0,0.0,0.0
simonjcook,0,0.0,0.0
sharpguys101,0,0.0,0.0
timtweet,0,0.0,0.0
ecd1211,0,0.0,0.0
DawnLoges,0,0.0,0.0
MikeAlexander,0,0.0,0.0
JamieWilson,0,0.0,0.0
jensjenson257,0,0.0,0.0
PaulFinger,0,0.0,0.0
hyde3,0,0.0,0.0
ohjefframos,0,0.0,0.0
AdamDaieh,3,8.114785345920482E-4,0.0
MichaelDelaney,0,0.0,0.0
Carlos1,0,0.0,0.0
RyanWorrell,0,0.0,0.0
jailbreaktime,0,0.0,0.0
2Saturdays,1,8.114785345920482E-4,0.0
MehwishRaza,1,8.114785345920482E-4,0.0
YeskimLevantis,0,0.0,0.0
iJailbreakphon,0,0.0,0.0
Stevegavrilles,0,0.0,0.0
ArbooFazly,0,0.0,0.0
keoki04,0,0.0,0.0
Britvolante,0,0.0,0.0
Lizzard89,0,0.0,0.0
phatpnewji,0,0.0,0.0
tdawgum,0,0.0,0.0
iotashan,0,0.0,0.0
AntsGomarching,0,0.0,0.0
mcltechy,0,0.0,0.0
kidpub.press,0,0.0,0.0
Dale1,0,0.0,0.0
Sam,0,0.0,0.0
razzarphenix,0,0.0,0.0
thefastest,0,0.0,0.0
gene.oberto,0,0.0,0.0
Barack Osama,0,0.0,0.0
taemur1,0,0.0,0.0
theproverbialdan,0,0.0,0.0
OctapcAustralia,0,0.0,0.0
BenShepard,0,0.0,0.0
ocbizlaw,0,0.0,0.0
chumgrinder,0,0.0,0.0
LukeMoloney,0,0.0,0.0
gsj4gsj,0,0.0,0.0
mbcfmail,0,0.0,0.0
jackholt,0,0.0,0.0
scoharr,0,0.0,0.0
erikted,0,0.0,0.0
SkeptonomistHabilis,0,0.0,0.0
MonteMiller,0,0.0,0.0
walk.the.plank,0,0.0,0.0
willnsb,0,0.0,0.0
cycomachead,0,0.0,0.0
topscientist,0,0.0,0.0
AlexM,0,0.0,0.0
pocaracas,0,0.0,0.0
PatFinnigan,0,0.0,0.0
DennisWolfenden,0,0.0,0.0
DavidCook1,0,0.0,0.0
JustinR.Beaudry,0,0.0,0.0
TheDoctor_Wood,0,0.0,0.0
HughRoss,0,0.0,0.0
DODOsays,0,0.0,0.0
markguertin,0,0.0,0.0
motorinwrite,0,0.0,0.0
JamesMitchell,0,0.0,0.0
devnall,1,8.114785345920482E-4,0.0
NormanTippens,0,0.0,0.0
PatrickBuckley,0,0.0,0.0
usefulagenda,0,0.0,0.0
MatthewTreder,0,0.0,0.0
oneota,0,0.0,0.0
Mindy,0,0.0,0.0
jamesw,0,0.0,0.0
AJM,0,0.0,0.0
maccollector,0,0.0,0.0
PhunkyMonkey,0,0.0,0.0
dougwyrick,0,0.0,0.0
voenixrising,0,0.0,0.0
callipygian,0,0.0,0.0
ThorStevenson,0,0.0,0.0
iRoswell,0,0.0,0.0
thisoldman,0,0.0,0.0
HAL,0,0.0,0.0
PhilippConrad,0,0.0,0.0
Begw,0,0.0,0.0
marvelous,0,0.0,0.0
pokemawe,2,8.114785345920482E-4,0.0
DerekGrissett,0,0.0,0.0
appleguyjoe,0,0.0,0.0
nomansarwar25,0,0.0,0.0
tomfenske,0,0.0,0.0
JohnHansel,0,0.0,0.0
mbconwell,0,0.0,0.0
Asad Quraishi,0,0.0,0.0
kyleleakway,0,0.0,0.0
elliotlevin,0,0.0,0.0
stetrain,0,0.0,0.0
AmyBoothRobinson,0,0.0,0.0
toddkopriva,0,0.0,0.0
LynnHarding-Smith,0,0.0,0.0
JamesMerryman,0,0.0,0.0
Dasutin,0,0.0,0.0
Harvey,0,0.0,0.0
YAYA0207,0,0.0,0.0
JoachimWÃ¶lfel,0,0.0,0.0
britney.john2012,0,0.0,0.0
cameron.palmer,0,0.0,0.0
Robert2,0,0.0,0.0
CJ,0,0.0,0.0
christinebalmford,0,0.0,0.0
archdukecorvus,0,0.0,0.0
macsound,0,0.0,0.0
MarcosD,0,0.0,0.0
ingua2,5,8.114785345920482E-4,0.0
MediahIah,0,0.0,0.0
PaoloVasta,0,0.0,0.0
sykocus,0,0.0,0.0
JoshuaWallingford,0,0.0,0.0
JasonCarle,0,0.0,0.0
JimKane,0,0.0,0.0
brianmcashion,0,0.0,0.0
Seth Stewart,0,0.0,0.0
AbedHusseini,0,0.0,0.0
simdan6,0,0.0,0.0
FireFish45,0,0.0,0.0
SlaunchaMan,0,0.0,0.0
Daniel5,0,0.0,0.0
jokeyrhyme1,0,0.0,0.0
ArgemiroSanches,0,0.0,0.0
EricStanfield,0,0.0,0.0
airhwad3,0,0.0,0.0
lny98,0,0.0,0.0
getOnSwitch,0,0.0,0.0
tchaten,0,0.0,0.0
chapp2869,0,0.0,0.0
K7FRY,0,0.0,0.0
IAmWilfredSmith,0,0.0,0.0
ambreen111,0,0.0,0.0
paulsahner,0,0.0,0.0
MartinArgerami,0,0.0,0.0
david3smith,0,0.0,0.0
MarlonCastilloContreras,0,0.0,0.0
mjzimmer881,0,0.0,0.0
JacksonB,0,0.0,0.0
TonyBrown,0,0.0,0.0
jedixjarf,0,0.0,0.0
iamjimpa,0,0.0,0.0
NovelaLounge,0,0.0,0.0
elliottaj,0,0.0,0.0
CalebWilson,0,0.0,0.0
JakobDamkjÃ¦r,0,0.0,0.0
idanielx,0,0.0,0.0
robpipe,0,0.0,0.0
johntkennedy,0,0.0,0.0
wvu304,0,0.0,0.0
QuoVadis,0,0.0,0.0
james.harrington,0,0.0,0.0
JimGilroy,0,0.0,0.0
Eddy-T,0,0.0,0.0
MckenneyShirley,0,0.0,0.0
igbtys,0,0.0,0.0
themarcin,0,0.0,0.0
asthate,0,0.0,0.0
rpetti462,0,0.0,0.0
quibbler,0,0.0,0.0
AdamHerstein,0,0.0,0.0
rickyislazy,0,0.0,0.0
Sparkling Apps-Dijo,0,0.0,0.0
PeterWargo,0,0.0,0.0
markjnet,0,0.0,0.0
MuhammadAmeenMemon,0,0.0,0.0
jeremyjacks11,0,0.0,0.0
julleK,0,0.0,0.0
JTYoung,0,0.0,0.0
jrock3x8,0,0.0,0.0
gaijin5,0,0.0,0.0
News_Dr252,0,0.0,0.0
ptvzang,0,0.0,0.0
clasqm,0,0.0,0.0
JoeEmenaker,0,0.0,0.0
robsaskibum,0,0.0,0.0
Cizgi,0,0.0,0.0
fiftyfootshadows,0,0.0,0.0
gadgetfreakray,0,0.0,0.0
roland.dobbins,0,0.0,0.0
streetshooter.us,0,0.0,0.0
trospero,0,0.0,0.0
tombuon,0,0.0,0.0
Nictos,0,0.0,0.0
TagBetter,0,0.0,0.0
a_w_young,0,0.0,0.0
dpbruno,0,0.0,0.0
tekchic,0,0.0,0.0
jmcdoodle,0,0.0,0.0
philosophygeek,0,0.0,0.0
nigel1812,0,0.0,0.0
CillitBang,0,0.0,0.0
EricaShultz,0,0.0,0.0
JustinMorgan,0,0.0,0.0
MarkHampton,0,0.0,0.0
ileneh,0,0.0,0.0
pwizla,0,0.0,0.0
StanleyCup99,0,0.0,0.0
sjk,0,0.0,0.0
zackspig,0,0.0,0.0
tommy2tonne,0,0.0,0.0
shadetreecomp,0,0.0,0.0
burpethead,0,0.0,0.0
chouhansital,0,0.0,0.0
DanDonovanPhoto,0,0.0,0.0
AndyMartino,0,0.0,0.0
MacDecals,0,0.0,0.0
mike1,0,0.0,0.0
odaiwai,0,0.0,0.0
bluestrattos,0,0.0,0.0
NancyMarquez,0,0.0,0.0
swillah,0,0.0,0.0
BoshJÃ¼no,0,0.0,0.0
JamesGlidewell,0,0.0,0.0
JamesStreet,0,0.0,0.0
BobDangerMcMillen,0,0.0,0.0
sas,0,0.0,0.0
CitizenX,0,0.0,0.0
hwojtek,2,8.114785345920482E-4,0.0
panamajack,0,0.0,0.0
ScottSeymour,0,0.0,0.0
timbobel,0,0.0,0.0
JasonWarth,0,0.0,0.0
tmvedeanu,0,0.0,0.0
FlashJunior,0,0.0,0.0
xanda03,0,0.0,0.0
JohnyMoSwag,0,0.0,0.0
slembcke,1,8.114785345920482E-4,0.0
benjamminman,0,0.0,0.0
wii60,0,0.0,0.0
21echoes,0,0.0,0.0
AlexParis,1,8.114785345920482E-4,0.0
jt580,0,0.0,0.0
nickganga,0,0.0,0.0
rortenzi,0,0.0,0.0
stukey,0,0.0,0.0
BrianPex,0,0.0,0.0
gavrojames,0,0.0,0.0
Xorpi,0,0.0,0.0
BillMartin,0,0.0,0.0
millerbakewell,0,0.0,0.0
crjcvg22,0,0.0,0.0
OzDuDe,0,0.0,0.0
sharmahemanta,0,0.0,0.0
LooseBumm2,0,0.0,0.0
JoelleBenal,0,0.0,0.0
airegirl,0,0.0,0.0
Daniel6,0,0.0,0.0
MatthewHowell,0,0.0,0.0
sethchambers,0,0.0,0.0
OliverBujdoso,0,0.0,0.0
gary.conrad,0,0.0,0.0
Jack,0,0.0,0.0
makkelijk,0,0.0,0.0
DarleenMB,0,0.0,0.0
MarcvanNieuwenhuijzen,0,0.0,0.0
cbdemoreno,0,0.0,0.0
Steve10,0,0.0,0.0
scott.h.wilder,0,0.0,0.0
Zorlox,0,0.0,0.0
AdamNobles,0,0.0,0.0
toml047,0,0.0,0.0
barryllium,0,0.0,0.0
jones_geoffrey,0,0.0,0.0
bcoker22,0,0.0,0.0
reToolednet,0,0.0,0.0
macman8511,0,0.0,0.0
mfiorentino,0,0.0,0.0
johnfbraun,0,0.0,0.0
ferry_kun_03,0,0.0,0.0
ObyCode,0,0.0,0.0
jpdyson,0,0.0,0.0
SereneNg,0,0.0,0.0
iosStrategy,2,8.114785345920482E-4,0.0
yoshi-yoshi,0,0.0,0.0
KwesiMussio,0,0.0,0.0
LefD Entertainment,0,0.0,0.0
ClÃ³vis,0,0.0,0.0
donaldcherry,0,0.0,0.0
cyrozap,1,8.114785345920482E-4,0.0
Aiku,0,0.0,0.0
GeorgeKafantaris,0,0.0,0.0
veggiedude,0,0.0,0.0
omgxiao,0,0.0,0.0
renu94,0,0.0,0.0
BenjaminM,0,0.0,0.0
_bradpeck,0,0.0,0.0
kirklennon,0,0.0,0.0
BrianBeck,0,0.0,0.0
MManish.Gautamm,0,0.0,0.0
ozpaulb,0,0.0,0.0
ChrisDuffin,0,0.0,0.0
homeworked,0,0.0,0.0
grago,0,0.0,0.0
phil.bowler47,0,0.0,0.0
eric42,0,0.0,0.0
carlwfbird,0,0.0,0.0
akib0y07,0,0.0,0.0
stannarda,0,0.0,0.0
dfnerd,0,0.0,0.0
YongLee,0,0.0,0.0
peterblack2,0,0.0,0.0
doglegjack,0,0.0,0.0
scottishwildcat1,0,0.0,0.0
darrenhendley,0,0.0,0.0
jwfnla,0,0.0,0.0
traisjames,0,0.0,0.0
MalaTeapot,0,0.0,0.0
dalex7777,0,0.0,0.0
interstink,0,0.0,0.0
sushubh,0,0.0,0.0
TangoReee,0,0.0,0.0
ScottAlexanderNelson,0,0.0,0.0
hassanfresh,0,0.0,0.0
bachdrew0,0,0.0,0.0
FaisalJamKhan,0,0.0,0.0
LtKije,0,0.0,0.0
biscuitbigfoot,0,0.0,0.0
michaeldcohen,0,0.0,0.0
BlakeChristensen,0,0.0,0.0
charltonweb,0,0.0,0.0
GeorgeTrudeau,0,0.0,0.0
Ali,0,0.0,0.0
malleair,0,0.0,0.0
carol.crscrk,0,0.0,0.0
ChristopherCollins,0,0.0,0.0
MarkCacchione,0,0.0,0.0
ErnieAOporto1,1,8.114785345920482E-4,0.0
PeterStork,0,0.0,0.0
pangaealearning,0,0.0,0.0
tucanben,0,0.0,0.0
sigzero,0,0.0,0.0
ChrisTan,0,0.0,0.0
kennymatic,0,0.0,0.0
JiuJiuShouCang,0,0.0,0.0
LegoFan99,0,0.0,0.0
JasonParry,0,0.0,0.0
BobbyPink,0,0.0,0.0
Lisa1,0,0.0,0.0
TripWhat,0,0.0,0.0
Jay_Windmill,0,0.0,0.0
timothyfurlong6,0,0.0,0.0
pumpkinshirt,0,0.0,0.0
AdamJenkins,0,0.0,0.0
GrahamHall,0,0.0,0.0
bhavukjain1,0,0.0,0.0
FVally,0,0.0,0.0
yorick1,0,0.0,0.0
dictates,0,0.0,0.0
wyandersen,0,0.0,0.0
GregShaw,0,0.0,0.0
jots2011,0,0.0,0.0
BleacherBuddy,0,0.0,0.0
tmk.szlc,0,0.0,0.0
HamlinRacing,0,0.0,0.0
vegsteve,0,0.0,0.0
jevvim,0,0.0,0.0
AlBore,0,0.0,0.0
BrianLiamero,0,0.0,0.0
JackFosterMancilla,0,0.0,0.0
gwarks,0,0.0,0.0
TwoLivesLeft,0,0.0,0.0
raheelbs,0,0.0,0.0
Microdoted,0,0.0,0.0
Allancook,2,8.114785345920482E-4,0.0
MassigouelSoe,0,0.0,0.0
symbolicapp,0,0.0,0.0
MJD,0,0.0,0.0
davisfarris,0,0.0,0.0
DavidGriffin,0,0.0,0.0
sethlessans,0,0.0,0.0
alwaysshaken,0,0.0,0.0
paul.fehr,0,0.0,0.0
BlakeNorris,0,0.0,0.0
megan,0,0.0,0.0
KevinMcGuire,0,0.0,0.0
randy.ellis.pro,0,0.0,0.0
nikwax11,0,0.0,0.0
Thomas1,0,0.0,0.0
JaredBennett,0,0.0,0.0
alejandra.brizuela,0,0.0,0.0
Geoff,0,0.0,0.0
RobertBasil,0,0.0,0.0
RussWittmann,0,0.0,0.0
wdavis0911,0,0.0,0.0
chris5,0,0.0,0.0
ObadiahRobertRobinson,0,0.0,0.0
SteveTompkins-macqueen,0,0.0,0.0
RodneyMcKay,0,0.0,0.0
joshua.oreilly.la,0,0.0,0.0
BrianEmershaw,0,0.0,0.0
bdkennedy1002,0,0.0,0.0
bradmacpro,0,0.0,0.0
remydlc,0,0.0,0.0
glennbroadway,0,0.0,0.0
evolving.lines,0,0.0,0.0
ernestosett,0,0.0,0.0
demuredemeanor,0,0.0,0.0
DavidRGamble,0,0.0,0.0
adamrice,0,0.0,0.0
mutamin,0,0.0,0.0
mkreilein,0,0.0,0.0
AlParsons,0,0.0,0.0
jeremydigital,0,0.0,0.0
Steven Bobker,0,0.0,0.0
PamBuckshon,0,0.0,0.0
uncannyWhitney,0,0.0,0.0
gplawhorn,0,0.0,0.0
DanielCourville,0,0.0,0.0
cisbell@bitcrafter.com,0,0.0,0.0
mark13,0,0.0,0.0
cbradburne,0,0.0,0.0
SteveHiggs1,0,0.0,0.0
DanCunningham,0,0.0,0.0
Casey Nezin,0,0.0,0.0
element_1,0,0.0,0.0
krez56,0,0.0,0.0
Clark Adams,0,0.0,0.0
dmcintosh256,0,0.0,0.0
PaulBuikema,0,0.0,0.0
a2history,0,0.0,0.0
torjeolsen,0,0.0,0.0
Just,0,0.0,0.0
d1323,0,0.0,0.0
Yornamgrob,0,0.0,0.0
aSx_edoc,0,0.0,0.0
joe.breese,0,0.0,0.0
mbutleruk,0,0.0,0.0
joshanon,0,0.0,0.0
Blogtipsca,0,0.0,0.0
kcinci,0,0.0,0.0
Roc,0,0.0,0.0
wocowboy,0,0.0,0.0
DavidM.Sommers,0,0.0,0.0
shaunguthrie,0,0.0,0.0
jocktiernan,0,0.0,0.0
freshairr,0,0.0,0.0
LarissaLavender,0,0.0,0.0
sebastienb,0,0.0,0.0
tim0202,0,0.0,0.0
CIdleburg,0,0.0,0.0
tng029,0,0.0,0.0
AnthonyBoone,0,0.0,0.0
russellsauve,0,0.0,0.0
ncaudle,0,0.0,0.0
John21,0,0.0,0.0
WilliamAdama,0,0.0,0.0
RodneyAvilla,0,0.0,0.0
getpappy,0,0.0,0.0
1TallTXn1,0,0.0,0.0
Windy,0,0.0,0.0
Eduardo Perez Canelon,0,0.0,0.0
deskpops,0,0.0,0.0
ElijahClark,0,0.0,0.0
aeronmichaelangelo2,0,0.0,0.0
CraigFate,0,0.0,0.0
bjhawk,0,0.0,0.0
Weapon,0,0.0,0.0
Kurliak,0,0.0,0.0
Zeus,0,0.0,0.0
ErikMadsen,0,0.0,0.0
Megan1,0,0.0,0.0
sam.ley,0,0.0,0.0
cmurtaugh,0,0.0,0.0
InsideTheForest,0,0.0,0.0
mkeita77,0,0.0,0.0
JrShelton,0,0.0,0.0
radven,0,0.0,0.0
stvboling,0,0.0,0.0
superberg,0,0.0,0.0
PLMilliron,0,0.0,0.0
nixta,0,0.0,0.0
MichaelSchaefer,0,0.0,0.0
pusta,0,0.0,0.0
cashlion,0,0.0,0.0
CraigBelpedio,0,0.0,0.0
thezonie,0,0.0,0.0
JamesFabin,0,0.0,0.0
justin_horn,0,0.0,0.0
